timestamp,git_hash,hypothesis,params,cost_case,delay,oos_start,oos_end,n_days,sharpe,max_drawdown,fold_win_rate,pvalue_vs_stronger,turnover,note
2026-09-24T03:47:35+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2023-07-01,2024-06-30,366,0.835174,0.353311,nan,nan,7.6326,train fold 12
2026-09-24T03:47:35+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2023-07-01,2024-06-30,366,0.908876,0.328415,nan,nan,5.8055,train fold 12
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2023-10-01,2024-09-30,366,1.008163,0.412145,nan,nan,6.5187,train fold 13
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2023-10-01,2024-09-30,366,0.867264,0.407882,nan,nan,4.6612,train fold 13
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2024-01-01,2024-12-31,366,-1.474436,0.461575,nan,nan,5.1776,train fold 14
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2024-01-01,2024-12-31,366,-2.265652,0.484751,nan,nan,4.0996,train fold 14
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2024-04-01,2025-03-31,365,-2.101855,0.466789,nan,nan,4.895,train fold 15
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2024-04-01,2025-03-31,365,-1.694856,0.421597,nan,nan,4.3406,train fold 15
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2024-07-01,2025-06-30,365,-1.337705,0.464543,nan,nan,5.2705,train fold 16
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2024-07-01,2025-06-30,365,-0.982348,0.376319,nan,nan,6.124,train fold 16
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2024-10-01,2025-09-30,365,-0.502571,0.403943,nan,nan,5.1181,train fold 17
2026-09-24T03:47:36+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2024-10-01,2025-09-30,365,-0.507951,0.305764,nan,nan,6.165,train fold 17
2026-09-24T03:47:37+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2025-01-01,2025-12-31,365,-0.47478,0.285905,nan,nan,5.7045,train fold 18
2026-09-24T03:47:37+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2025-01-01,2025-12-31,365,-0.157281,0.297038,nan,nan,6.1526,train fold 18
2026-09-24T03:47:37+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2025-04-01,2026-03-31,365,-0.467702,0.416287,nan,nan,5.8749,train fold 19
2026-09-24T03:47:37+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2025-04-01,2026-03-31,365,-0.430837,0.316296,nan,nan,5.9518,train fold 19
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2021-07-01,2026-06-30,1826,0.50958,0.091858,0.2,0.45845415458454153,0.8822,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 50, ""portfolio"": ""btc""}",stress,0,2021-07-01,2026-06-30,1826,0.291625,0.102105,0.2,nan,0.8841,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 50, ""portfolio"": ""btc""}",delay,1,2021-07-01,2026-06-30,1826,0.423783,0.114155,0.2,nan,0.8799,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2021-07-01,2026-06-30,1826,0.765078,0.463806,0.35,0.26347365263473654,4.9149,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 50, ""portfolio"": ""top5""}",stress,0,2021-07-01,2026-06-30,1826,0.287269,0.503724,0.3,nan,4.9873,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 50, ""portfolio"": ""top5""}",delay,1,2021-07-01,2026-06-30,1826,0.348479,0.483845,0.25,nan,4.8115,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2021-07-01,2026-06-30,1826,0.301127,0.124157,0.25,0.6792320767923208,0.5138,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 100, ""portfolio"": ""btc""}",stress,0,2021-07-01,2026-06-30,1826,0.174131,0.131325,0.25,nan,0.5148,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 100, ""portfolio"": ""btc""}",delay,1,2021-07-01,2026-06-30,1826,0.255894,0.115284,0.3,nan,0.5138,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2021-07-01,2026-06-30,1826,0.186985,0.547191,0.3,0.7162283771622838,3.8903,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 100, ""portfolio"": ""top5""}",stress,0,2021-07-01,2026-06-30,1826,-0.106387,0.685184,0.2,nan,4.156,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""L"": 100, ""portfolio"": ""top5""}",delay,1,2021-07-01,2026-06-30,1826,-0.092121,0.633783,0.3,nan,3.8919,fixed cell
2026-09-24T03:47:46+00:00,9446793,H1,"{""selection"": [""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]""]}",base,0,2021-07-01,2026-06-30,1826,-0.146803,0.511253,0.25,0.8803119688031197,3.3626,primary
2026-09-24T03:47:46+00:00,9446793,H1,"{""selection"": [""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]""]}",stress,0,2021-07-01,2026-06-30,1826,-0.33029,0.57365,0.2,nan,3.3972,primary
2026-09-24T03:47:46+00:00,9446793,H1,"{""selection"": [""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]""]}",delay,1,2021-07-01,2026-06-30,1826,-0.299111,0.639536,0.25,nan,3.3161,primary
2026-09-24T03:47:46+00:00,9446793,H2,"{""L"": 20}",base,0,2021-07-01,2026-06-30,1826,-0.09642,0.56606,0.25,0.886011398860114,8.5844,fixed cell
2026-09-24T03:47:46+00:00,9446793,H2,"{""L"": 20}",stress,0,2021-07-01,2026-06-30,1826,-0.351572,0.701959,0.15,nan,8.035,fixed cell
2026-09-24T03:47:46+00:00,9446793,H2,"{""L"": 20}",delay,1,2021-07-01,2026-06-30,1826,-0.217508,0.667436,0.2,nan,8.7531,fixed cell
2026-09-24T03:47:46+00:00,9446793,H2,"{""L"": 50}",base,0,2021-07-01,2026-06-30,1826,-0.226363,0.662697,0.2,0.9148085191480851,7.3305,fixed cell
2026-09-24T03:47:46+00:00,9446793,H2,"{""L"": 50}",stress,0,2021-07-01,2026-06-30,1826,-0.399134,0.684561,0.15,nan,7.2271,fixed cell
2026-09-24T03:47:46+00:00,9446793,H2,"{""L"": 50}",delay,1,2021-07-01,2026-06-30,1826,-0.371113,0.737158,0.2,nan,7.6697,fixed cell
2026-09-24T03:47:46+00:00,9446793,H2,"{""selection"": [""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=20]""]}",base,0,2021-07-01,2026-06-30,1826,-0.339409,0.72416,0.3,0.9468053194680532,7.3374,primary
2026-09-24T03:47:46+00:00,9446793,H2,"{""selection"": [""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=20]""]}",stress,0,2021-07-01,2026-06-30,1826,-0.297503,0.669176,0.2,nan,7.4484,primary
2026-09-24T03:47:46+00:00,9446793,H2,"{""selection"": [""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=20]""]}",delay,1,2021-07-01,2026-06-30,1826,-0.281076,0.67084,0.25,nan,8.0547,primary
2026-09-24T03:47:46+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2021-07-01,2026-06-30,1826,-0.334947,0.690407,0.25,0.9325067493250675,6.7833,fixed cell
2026-09-24T03:47:46+00:00,9446793,H3,"{""cadence"": ""weekly""}",stress,0,2021-07-01,2026-06-30,1826,-0.55686,0.792597,0.2,nan,6.7879,fixed cell
2026-09-24T03:47:46+00:00,9446793,H3,"{""cadence"": ""weekly""}",delay,1,2021-07-01,2026-06-30,1826,-0.649515,0.82489,0.25,nan,6.9233,fixed cell
2026-09-24T03:47:46+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2021-07-01,2026-06-30,1826,-0.152796,0.625452,0.35,0.8939106089391061,5.802,fixed cell
2026-09-24T03:47:46+00:00,9446793,H3,"{""cadence"": ""biweekly""}",stress,0,2021-07-01,2026-06-30,1826,-0.708505,0.841221,0.25,nan,5.6365,fixed cell
2026-09-24T03:47:46+00:00,9446793,H3,"{""cadence"": ""biweekly""}",delay,1,2021-07-01,2026-06-30,1826,-0.277929,0.644144,0.3,nan,5.8632,fixed cell
2026-09-24T03:47:46+00:00,9446793,H3,"{""selection"": [""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]""]}",base,0,2021-07-01,2026-06-30,1826,-0.479347,0.746262,0.2,0.968003199680032,6.3597,primary
2026-09-24T03:47:46+00:00,9446793,H3,"{""selection"": [""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]""]}",stress,0,2021-07-01,2026-06-30,1826,-0.970914,0.88451,0.2,nan,6.2005,primary
2026-09-24T03:47:47+00:00,9446793,H3,"{""selection"": [""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]""]}",delay,1,2021-07-01,2026-06-30,1826,-0.585036,0.792057,0.2,nan,6.4391,primary
2026-09-24T03:47:47+00:00,9446793,BTC_buy_hold,{},base,0,2026-07-01,2026-09-22,84,4.063661,0.069893,nan,nan,2.1188,holdout benchmark
2026-09-24T03:47:47+00:00,9446793,EW_monthly,{},base,0,2026-07-01,2026-09-22,84,4.172767,0.122185,nan,nan,4.4649,holdout benchmark
2026-09-24T03:47:47+00:00,9446793,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2025-07-01,2026-06-30,365,-1.280249,0.084942,nan,nan,1.2472,holdout train selection
2026-09-24T03:47:47+00:00,9446793,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2025-07-01,2026-06-30,365,-0.711727,0.463806,nan,nan,5.2424,holdout train selection
2026-09-24T03:47:47+00:00,9446793,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2025-07-01,2026-06-30,365,-1.75832,0.088079,nan,nan,0.699,holdout train selection
2026-09-24T03:47:47+00:00,9446793,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2025-07-01,2026-06-30,365,-0.531244,0.41271,nan,nan,4.0803,holdout train selection
2026-09-24T03:47:47+00:00,9446793,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2026-07-01,2026-09-22,84,2.695018,0.067909,nan,nan,2.2339,holdout (descriptive)
2026-09-24T03:47:47+00:00,9446793,H2,"{""L"": 20}",base,0,2025-07-01,2026-06-30,365,0.176012,0.406831,nan,nan,7.5729,holdout train selection
2026-09-24T03:47:47+00:00,9446793,H2,"{""L"": 50}",base,0,2025-07-01,2026-06-30,365,-0.172482,0.405755,nan,nan,7.8633,holdout train selection
2026-09-24T03:47:47+00:00,9446793,H2,"{""L"": 20}",base,0,2026-07-01,2026-09-22,84,2.437738,0.129412,nan,nan,19.7094,holdout (descriptive)
2026-09-24T03:47:48+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2025-07-01,2026-06-30,365,0.021547,0.425004,nan,nan,6.6214,holdout train selection
2026-09-24T03:47:48+00:00,9446793,H3,"{""cadence"": ""biweekly""}",base,0,2025-07-01,2026-06-30,365,-0.123007,0.326506,nan,nan,5.6331,holdout train selection
2026-09-24T03:47:48+00:00,9446793,H3,"{""cadence"": ""weekly""}",base,0,2026-07-01,2026-09-22,84,3.362289,0.125509,nan,nan,12.4743,holdout (descriptive)
2026-09-24T03:48:01+00:00,9446793,H1,"{""selection"": [""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]""]}",gross-diagnostic,0,2021-07-01,2026-06-30,1826,-0.033648,0.486371,0.3,nan,3.3362,post-hoc diagnostic (not in Holm family)
2026-09-24T03:48:01+00:00,9446793,H2,"{""selection"": [""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=20]""]}",gross-diagnostic,0,2021-07-01,2026-06-30,1826,0.103308,0.542896,0.4,nan,7.7538,post-hoc diagnostic (not in Holm family)
2026-09-24T03:48:02+00:00,9446793,H3,"{""selection"": [""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]""]}",gross-diagnostic,0,2021-07-01,2026-06-30,1826,-0.311585,0.669758,0.2,nan,6.3302,post-hoc diagnostic (not in Holm family)
